time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-08-15T06:56:57.000Z,64.5895,-149.2523,15,1.4,ml,,,,0.68,ak,ak13844919,2016-08-15T07:16:18.333Z,"6km W of North Nenana, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-08-15T06:43:31.210Z,37.4681664,-118.847168,5.64,1.17,md,13,187,0.1017,0.02,nc,nc72677541,2016-08-15T06:45:06.843Z,"22km SSE of Mammoth Lakes, California",earthquake,0.51,1.75,0.21,11,automatic,nc,nc
2016-08-15T06:43:02.208Z,39.3544,-120.1757,9,0.3,ml,12,97.14,0.112,0.115,nn,nn00556295,2016-08-15T16:32:19.267Z,"3km NNE of Truckee, California",earthquake,,2,0.47,5,reviewed,nn,nn
2016-08-15T06:31:12.800Z,18.7224,-67.5899,79,2.8,Md,9,205.2,0.35213959,0.38,pr,pr16228004,2016-08-15T08:32:58.279Z,"55km NW of Rincon, Puerto Rico",earthquake,3.3,2,0,9,reviewed,pr,pr
2016-08-15T06:30:28.800Z,18.8654,-66.8553,43,2.7,Md,11,255.6,0.464429,0.38,pr,pr16228003,2016-08-15T08:24:22.841Z,"42km N of Hatillo, Puerto Rico",earthquake,1.7,3.5,0,9,reviewed,pr,pr
2016-08-15T06:25:27.000Z,64.5732,-148.2049,15,0.8,ml,,,,0.26,ak,ak13844658,2016-08-15T06:41:58.806Z,"31km SSW of Ester, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-08-15T06:21:28.200Z,18.7992,-66.1013,48,2.5,Md,13,216,0.48688688,0.36,pr,pr16228002,2016-08-15T08:10:42.264Z,"36km N of San Juan, Puerto Rico",earthquake,1.8,3.5,0,9,reviewed,pr,pr
2016-08-15T06:19:14.709Z,39.3652,-121.2443,1.6,0.7,ml,9,223.05,0.274,0.1509,nn,nn00556315,2016-08-15T17:43:09.137Z,"11km S of Challenge-Brownsville, California",earthquake,,3.5,0.26,4,reviewed,nn,nn
2016-08-15T06:15:39.040Z,19.3273333,-155.1905,7.122,1.5,md,45,91,0.05189,0.08,hv,hv61375101,2016-08-15T19:30:57.110Z,"12km SSE of Volcano, Hawaii",earthquake,0.34,0.67,0.099,17,reviewed,hv,hv
2016-08-15T06:11:16.000Z,64.3954,-149.8432,20,0.9,ml,,,,0.58,ak,ak13844656,2016-08-15T06:21:18.685Z,"40km WSW of North Nenana, Alaska",earthquake,0.5,1.3,,,automatic,ak,ak
2016-08-15T05:50:19.720Z,33.971,-116.9205,6.5,0.37,ml,13,100,0.07031,0.12,ci,ci37446367,2016-08-15T14:09:12.978Z,"6km NW of Banning, CA",earthquake,0.31,1.14,0.158,8,reviewed,ci,ci
2016-08-15T05:34:34.130Z,33.572,-116.7121667,2.67,-0.09,ml,10,99,0.02199,0.07,ci,ci37446351,2016-08-15T18:52:44.835Z,"4km WNW of Anza, CA",earthquake,0.21,0.14,0.079,6,reviewed,ci,ci
2016-08-15T05:28:14.840Z,5.7518,125.8435,98.57,4.8,mb,,73,1.335,0.78,us,us10006dv8,2016-08-15T06:49:41.605Z,"28km SE of Caburan, Philippines",earthquake,8.1,7.3,0.055,104,reviewed,us,us
2016-08-15T05:15:52.030Z,38.8208351,-122.8733368,2.78,0.54,md,6,138,0.01908,0.03,nc,nc72677501,2016-08-15T05:17:26.202Z,"11km WNW of The Geysers, California",earthquake,1.46,0.88,,1,automatic,nc,nc
2016-08-15T05:11:16.960Z,36.3011665,-120.7788315,8.65,1.8,md,18,188,0.087,0.06,nc,nc72677496,2016-08-15T05:12:51.298Z,"32km ENE of King City, California",earthquake,0.41,0.64,0.26,11,automatic,nc,nc
2016-08-15T05:00:21.000Z,17.0398,-67.6287,27,3.3,Md,16,241.2,1.07887666,0.4,pr,pr16228001,2016-08-15T07:55:32.801Z,"113km SSW of Pole Ojea, Puerto Rico",earthquake,1.8,25.3,0,13,reviewed,pr,pr
2016-08-15T04:58:46.280Z,33.8296667,-117.041,14.75,0.77,ml,11,98,0.1179,0.13,ci,ci37446343,2016-08-15T14:11:45.524Z,"9km NW of San Jacinto, CA",earthquake,0.41,1.18,0.314,15,reviewed,ci,ci
2016-08-15T04:52:40.000Z,61.7665,-151.4605,100,2.8,ml,,,,0.6,ak,ak13844493,2016-08-15T05:04:09.236Z,"75km W of Willow, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-08-15T04:40:06.000Z,61.3826,-147.8079,20,1.4,ml,,,,0.51,ak,ak13844490,2016-08-15T04:51:23.816Z,"66km ESE of Lazy Mountain, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-08-15T04:36:49.000Z,63.0665,-149.172,50,2.1,ml,,,,0.47,ak,ak13844485,2016-08-15T04:51:23.232Z,"37km SSW of Cantwell, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-08-15T04:36:48.100Z,33.4934,131.8799,73.49,4.9,mb,,80,0.916,0.99,us,us10006duj,2016-08-15T13:35:35.496Z,"15km ESE of Kunisaki-shi, Japan",earthquake,6.3,7.7,0.088,40,reviewed,us,us
2016-08-15T04:16:24.790Z,33.7156667,-116.7645,16.41,1.03,ml,37,64,0.04219,0.16,ci,ci37446335,2016-08-15T14:10:41.810Z,"5km WSW of Idyllwild, CA",earthquake,0.25,0.4,0.187,27,reviewed,ci,ci
2016-08-15T04:05:17.880Z,33.0671667,-115.7958333,7.05,0.87,ml,21,66,0.05415,0.24,ci,ci37446327,2016-08-15T20:12:48.965Z,"17km WNW of Westmorland, CA",earthquake,0.36,0.87,0.123,9,reviewed,ci,ci
2016-08-15T03:43:22.200Z,38.7513351,-122.7160034,1.66,1.59,md,14,107,0.0213,0.03,nc,nc72677471,2016-08-15T03:44:55.703Z,"4km SE of The Geysers, California",earthquake,0.32,0.52,0.05,7,automatic,nc,nc
2016-08-15T03:38:04.000Z,60.9238,-147.3246,20,1.9,ml,,,,0.57,ak,ak13844342,2016-08-15T03:54:21.621Z,"57km WSW of Valdez, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-08-15T03:36:14.832Z,38.1137,-118.2264,7.8,0.7,ml,7,180.26,0.259,0.1721,nn,nn00556310,2016-08-15T17:27:13.776Z,"57km SE of Hawthorne, Nevada",earthquake,,8.1,0.18,2,reviewed,nn,nn
2016-08-15T03:34:38.278Z,38.3398,-118.1727,11.7,2.2,ml,26,52.07,0.094,0.2416,nn,nn00556257,2016-08-15T04:46:22.407Z,"44km ESE of Hawthorne, Nevada",earthquake,,1.3,0.34,18,reviewed,nn,nn
2016-08-15T03:34:00.170Z,38.3378,-118.1665,10,1.1,ml,14,103.98,0.096,0.1385,nn,nn00556307,2016-08-15T17:21:00.353Z,"45km ESE of Hawthorne, Nevada",earthquake,,1.9,0.12,4,reviewed,nn,nn
2016-08-15T03:26:45.550Z,35.0611667,-118.3221667,4.3,1,ml,14,71,0.07218,0.21,ci,ci37446319,2016-08-15T14:10:23.368Z,"14km W of Mojave, CA",earthquake,0.37,1.17,0.232,14,reviewed,ci,ci
2016-08-15T03:22:58.720Z,37.3221664,-118.4068298,12.83,1.43,md,8,214,0.1084,0.05,nc,nc72677456,2016-08-15T03:35:01.509Z,"5km SSW of Bishop, California",earthquake,1.6,2.78,0.11,7,automatic,nc,nc
2016-08-15T03:22:00.710Z,36.4975014,-121.0778351,3.86,1.17,md,7,126,0.01202,0.01,nc,nc72677451,2016-08-15T03:23:36.617Z,"23km ENE of Soledad, California",earthquake,0.34,0.58,0.21,4,automatic,nc,nc
2016-08-15T03:17:24.385Z,36.3842,-116.607,0,-0.2,ml,3,264.16,0.191,0.0594,nn,nn00556302,2016-08-15T17:10:35.841Z,"59km WNW of Pahrump, Nevada",earthquake,,0,0.18,2,reviewed,nn,nn
2016-08-15T03:01:27.000Z,60.0455,-152.6859,100,2,ml,,,,0.76,ak,ak13844328,2016-08-15T03:54:21.013Z,"49km S of Redoubt Volcano, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-08-15T02:58:59.900Z,-15.6128,-71.6707,10,5.4,mb,,106,2.876,1.18,us,us10006du3,2016-08-15T17:20:55.040Z,"7km WNW of Chivay, Peru",earthquake,6.9,1.9,0.025,535,reviewed,us,us
2016-08-15T02:50:44.400Z,14.9657,122.0916,44.22,4.6,mb,,116,8.405,1.3,us,us10006du2,2016-08-15T04:27:36.505Z,"5km ESE of Carlagan, Philippines",earthquake,10.4,8.2,0.101,29,reviewed,us,us
2016-08-15T02:47:45.900Z,18.9734,-65.2415,34,1.9,Md,3,320.4,0.66295668,0.23,pr,pr16228000,2016-08-15T04:43:53.275Z,"74km N of Culebra, Puerto Rico",earthquake,5.9,19.8,0,3,reviewed,pr,pr
2016-08-15T02:37:05.840Z,37.519165,-118.8988342,-0.01,1.23,md,13,177,0.08986,0.05,nc,nc72677416,2016-08-15T02:38:40.509Z,"15km SSE of Mammoth Lakes, California",earthquake,0.42,8.47,0.26,12,automatic,nc,nc
2016-08-15T02:35:44.700Z,47.7715,-122.3788333,16.94,0.91,ml,6,240,0.2325,0.17,uw,uw61194221,2016-08-15T17:46:42.620Z,"2km SW of Esperance, Washington",earthquake,1.34,3.03,0.062,7,reviewed,uw,uw
2016-08-15T02:32:02.010Z,34.0891667,-117.2876667,13.11,0.96,ml,27,82,0.1076,0.2,ci,ci37446279,2016-08-15T14:11:38.384Z,"3km NE of Colton, CA",earthquake,0.33,0.79,0.203,24,reviewed,ci,ci
2016-08-15T02:28:40.250Z,33.9526667,-116.7585,15.5,1.64,ml,61,31,0.04427,0.19,ci,ci37446271,2016-08-15T14:12:50.030Z,"5km NE of Cabazon, CA",earthquake,0.19,0.58,0.144,27,reviewed,ci,ci
2016-08-15T02:26:23.180Z,33.6521667,-116.7118333,13.8,0.55,ml,18,90,0.05888,0.07,ci,ci37446255,2016-08-15T14:11:43.479Z,"10km S of Idyllwild, CA",earthquake,0.23,0.33,0.1,14,reviewed,ci,ci
2016-08-15T02:25:23.340Z,36.0208333,-117.9761667,4.24,0.05,ml,9,109,0.07075,0.15,ci,ci37446263,2016-08-15T16:11:51.767Z,"4km SW of Coso Junction, CA",earthquake,0.37,0.65,0.065,3,reviewed,ci,ci
2016-08-15T02:23:54.000Z,65.4246,-144.8594,5,1.6,ml,,,,0.97,ak,ak13844194,2016-08-15T02:32:12.787Z,"9km WSW of Circle Hot Springs Station, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-15T02:18:50.990Z,34.0013333,-116.8353333,19,0.59,ml,20,76,0.04076,0.1,ci,ci37446247,2016-08-15T20:36:13.558Z,"9km NNE of Banning, CA",earthquake,0.23,0.45,0.071,9,reviewed,ci,ci
2016-08-15T02:18:49.101Z,36.5669,-113.4802,9.7,1,ml,8,210.24,0.484,0.1874,nn,nn00556293,2016-08-15T16:04:06.581Z,"53km SE of Littlefield, Arizona",earthquake,,3.6,0.24,2,reviewed,nn,nn
2016-08-15T01:54:22.910Z,-4.4695,125.51,442.34,4.4,mb,,58,4.367,0.8,us,us10006du0,2016-08-15T04:17:14.274Z,"135km SW of Leksula, Indonesia",earthquake,13.3,12,0.102,28,reviewed,us,us
2016-08-15T01:51:27.870Z,17.0008,-95.7722,65.97,4.4,mb,,160,2.727,1.2,us,us10006dty,2016-08-15T03:11:05.997Z,"6km NE of San Miguel Quetzaltepec, Mexico",earthquake,13,13.8,0.052,106,reviewed,us,us
2016-08-15T01:47:14.960Z,38.8185005,-122.8073349,2.87,1.08,md,23,81,0.005335,0.02,nc,nc72677396,2016-08-15T01:48:51.132Z,"6km NW of The Geysers, California",earthquake,0.23,0.45,0.06,5,automatic,nc,nc
2016-08-15T01:46:42.430Z,33.5033333,-116.5315,8.95,0.2,ml,18,113,0.0597,0.15,ci,ci37446239,2016-08-15T18:36:35.641Z,"14km ESE of Anza, CA",earthquake,0.32,0.53,0.145,6,reviewed,ci,ci
2016-08-15T01:45:47.930Z,-7.0727,-80.5188,40.81,4.3,mb,,141,3.53,0.9,us,us10006dtx,2016-08-15T03:00:17.299Z,"69km WSW of Pimentel, Peru",earthquake,9.4,8.3,0.106,25,reviewed,us,us
2016-08-15T01:37:43.100Z,33.6155,-116.8138333,18.39,0.46,ml,14,92,0.0811,0.23,ci,ci37446231,2016-08-15T14:14:19.691Z,"15km WNW of Anza, CA",earthquake,0.78,1.35,0.14,10,reviewed,ci,ci
2016-08-15T00:52:08.210Z,49.0833333,-120.5413333,9.41,3.49,ml,18,160,0.6499,0.28,uw,uw61194066,2016-08-15T18:17:06.878Z,"41km S of Princeton, Canada",earthquake,0.9,4.33,0.167,104,reviewed,uw,uw
2016-08-15T00:33:52.591Z,38.2262,-117.0359,0,1.4,ml,6,222.51,0.211,0.1426,nn,nn00556301,2016-08-15T17:04:25.275Z,"24km NE of Tonopah, Nevada",earthquake,,5.8,0.94,3,reviewed,nn,nn
2016-08-15T00:14:21.600Z,32.9748333,-115.904,6.62,1.32,ml,23,74,0.09243,0.19,ci,ci37446215,2016-08-15T14:12:17.785Z,"27km WSW of Westmorland, CA",earthquake,0.36,1.41,0.159,27,reviewed,ci,ci
2016-08-15T00:07:35.000Z,61.5316,-146.436,50,2.2,ml,,,,0.87,ak,ak13844063,2016-08-15T00:18:03.474Z,"44km N of Valdez, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-08-14T23:49:45.000Z,60.686,-151.8713,80,1.3,ml,,,,0.2,ak,ak13844061,2016-08-15T00:00:48.161Z,"31km W of Nikiski, Alaska",earthquake,1,2.4,,,automatic,ak,ak
2016-08-14T23:48:36.730Z,4.8613,94.9708,55.51,4.4,mb,,153,2.002,0.73,us,us10006dtr,2016-08-15T00:43:58.528Z,"86km SSW of Banda Aceh, Indonesia",earthquake,10.2,9,0.084,41,reviewed,us,us
2016-08-14T23:00:54.000Z,61.2014,-140.6232,5,1.5,ml,,,,0.83,ak,ak13844056,2016-08-14T23:14:39.209Z,"160km NE of Cape Yakataga, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-08-14T22:41:24.830Z,38.8058319,-122.8231659,2.75,0.9,md,14,133,0.005591,0.02,nc,nc72677366,2016-08-14T22:43:00.804Z,"6km WNW of The Geysers, California",earthquake,0.34,0.66,0.11,4,automatic,nc,nc
2016-08-14T22:30:11.710Z,33.977,-116.7896667,15.71,0.87,ml,18,108,0.1328,0.21,ci,ci37446199,2016-08-15T14:12:13.538Z,"7km N of Cabazon, CA",earthquake,0.42,1.1,0.21,24,reviewed,ci,ci
2016-08-14T22:19:10.910Z,47.6058333,-122.6146667,24.32,1.78,ml,15,108,0.04585,0.2,uw,uw61194006,2016-08-15T19:13:02.970Z,"2km NNW of Enetai, Washington",earthquake,0.79,0.82,0.143,16,reviewed,uw,uw
2016-08-14T22:16:43.140Z,38.8116684,-122.824501,2.48,0.88,md,13,101,0.004601,0.03,nc,nc72677356,2016-08-14T22:18:20.433Z,"7km WNW of The Geysers, California",earthquake,0.31,0.55,0.12,3,automatic,nc,nc
2016-08-14T21:46:24.470Z,38.8286667,-122.8071671,1.1,0.96,md,13,56,0.005733,0.02,nc,nc72677351,2016-08-14T21:48:00.339Z,"7km W of Cobb, California",earthquake,0.29,0.49,0.06,5,automatic,nc,nc
2016-08-14T21:45:42.000Z,62.5812,-143.0423,10,1.7,ml,,,,0.28,ak,ak13844053,2016-08-14T21:54:53.907Z,"84km S of Tok, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-14T21:07:56.100Z,34.2943333,-116.8805,4.78,1.44,ml,51,54,0.04617,0.2,ci,ci37446183,2016-08-15T14:12:58.360Z,"5km NW of Big Bear City, CA",earthquake,0.28,0.76,0.148,29,reviewed,ci,ci
2016-08-14T21:06:52.690Z,34.2963333,-116.8818333,4.93,2.22,ml,97,19,0.04681,0.12,ci,ci37446175,2016-08-15T20:56:19.480Z,"5km NW of Big Bear City, CA",earthquake,0.09,0.33,0.156,24,reviewed,ci,ci
2016-08-14T20:54:49.400Z,33.6668333,-116.7271667,13.77,1.38,ml,42,42,0.04553,0.12,ci,ci37446159,2016-08-15T14:13:03.100Z,"8km S of Idyllwild, CA",earthquake,0.16,0.28,0.219,28,reviewed,ci,ci
2016-08-14T20:53:42.260Z,38.7953339,-122.7588348,1.51,0.38,md,8,85,0.02108,0.03,nc,nc72677336,2016-08-14T20:55:25.251Z,"2km N of The Geysers, California",earthquake,0.34,1.57,0.1,3,automatic,nc,nc
2016-08-14T20:53:16.950Z,36.8851662,-121.3993301,9.03,2.25,md,56,33,0.007141,0.08,nc,nc72677331,2016-08-14T20:56:38.974Z,"3km N of Hollister, California",earthquake,0.14,0.34,0.19,50,automatic,nc,nc
2016-08-14T20:33:24.530Z,32.8678333,-115.7513333,7.88,1.47,ml,22,93,0.02589,0.23,ci,ci37446143,2016-08-15T14:14:08.170Z,"17km W of Imperial, CA",earthquake,0.41,0.75,0.168,28,reviewed,ci,ci
2016-08-14T20:32:46.090Z,38.8224983,-122.8451691,1.38,0.69,md,13,76,0.007944,0.03,nc,nc72677326,2016-08-14T20:34:19.769Z,"9km WNW of The Geysers, California",earthquake,0.29,0.51,0.18,2,automatic,nc,nc
2016-08-14T20:29:32.910Z,38.8003349,-122.7870026,-0.19,1.17,md,10,74,0.007181,0.04,nc,nc72677311,2016-08-14T20:31:09.630Z,"3km NW of The Geysers, California",earthquake,0.23,0.49,0.14,5,automatic,nc,nc
2016-08-14T20:29:17.190Z,38.8035011,-122.7900009,-0.05,0.86,md,8,96,0.006087,0.03,nc,nc72677306,2016-08-14T20:30:54.623Z,"4km NW of The Geysers, California",earthquake,0.31,0.65,0.14,2,automatic,nc,nc
2016-08-14T20:19:51.220Z,35.9941673,-120.5438309,12.19,1.34,md,17,83,0.01631,0.04,nc,nc72677296,2016-08-14T20:21:24.691Z,"23km SW of Coalinga, California",earthquake,0.52,0.46,0.21,8,automatic,nc,nc
2016-08-14T20:14:54.642Z,39.3057,-118.5067,9.4,1,ml,11,146.42,0.3,0.2111,nn,nn00556212,2016-08-14T20:27:20.894Z,"29km SE of Fallon, Nevada",earthquake,,1.4,0.32,10,reviewed,nn,nn
2016-08-14T20:14:12.200Z,17.728,-67.0207,15,2.5,Md,8,273.6,0.23985018,0.51,pr,pr16227004,2016-08-15T00:33:22.878Z,"27km S of La Parguera, Puerto Rico",earthquake,2.1,1.9,0,7,reviewed,pr,pr
2016-08-14T20:08:44.060Z,34.0061667,-117.1725,13.64,0.67,ml,20,84,0.1143,0.12,ci,ci37446127,2016-08-15T21:02:38.548Z,"6km S of Redlands, CA",earthquake,0.22,0.52,0.112,8,reviewed,ci,ci
2016-08-14T20:06:49.000Z,65.2862,-148.9668,10,0.9,ml,,,,0.59,ak,ak13843918,2016-08-14T20:17:15.742Z,"66km NW of Ester, Alaska",earthquake,0.3,1,,,automatic,ak,ak
2016-08-14T19:43:30.000Z,63.3928,-151.4499,5,1.3,ml,,,,0.67,ak,ak13843914,2016-08-14T19:52:49.476Z,"124km W of Cantwell, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-08-14T19:34:56.060Z,34.047,-116.9835,19.37,0.98,ml,19,98,0.03591,0.18,ci,ci37446087,2016-08-15T14:12:51.836Z,"6km ENE of Yucaipa, CA",earthquake,0.42,0.84,0.19,25,reviewed,ci,ci
2016-08-14T19:34:55.940Z,37.480999,-118.7841644,4.7,1.57,md,16,157,0.05016,0.03,nc,nc72677276,2016-08-14T19:36:30.264Z,"24km SE of Mammoth Lakes, California",earthquake,0.31,0.64,0.26,16,automatic,nc,nc
2016-08-14T19:33:09.700Z,18.1828,-68.379,148,3.4,Md,4,201.6,1.12379242,0.23,pr,pr16227003,2016-08-15T00:32:32.484Z,"32km SE of Boca de Yuma, Dominican Republic",earthquake,5,2.2,0,2,reviewed,pr,pr
2016-08-14T19:32:16.290Z,19.3755,-155.2408333,1.469,0.69,md,21,107,0.001934,0.08,hv,hv61374636,2016-08-15T19:36:55.750Z,"6km S of Volcano, Hawaii",earthquake,0.27,0.18,0.074,6,reviewed,hv,hv
2016-08-14T19:26:40.920Z,36.3943333,-116.5896667,-0.56,1.48,ml,16,76,0.1867,0.28,ci,ci37446071,2016-08-15T16:20:07.618Z,"24km ESE of Furnace Creek, CA",earthquake,0.45,1.03,0.247,17,reviewed,ci,ci
2016-08-14T19:24:53.000Z,61.5841,-147.8988,35,1.2,ml,,,,0.03,ak,ak13843794,2016-08-14T19:34:29.646Z,"55km E of Lazy Mountain, Alaska",earthquake,1.3,0.8,,,automatic,ak,ak
2016-08-14T18:58:58.080Z,38.8084984,-122.8761673,18.42,1.63,md,5,174,0.01439,0.01,nc,nc72677251,2016-08-14T19:00:35.002Z,"10km WNW of The Geysers, California",earthquake,3.8,1.55,,1,automatic,nc,nc
2016-08-14T18:57:44.530Z,52.6443,-32.5524,10,4.5,mb,,135,15.765,0.94,us,us10006dsz,2016-08-14T19:11:55.257Z,"Reykjanes Ridge",earthquake,11.9,1.9,0.099,30,reviewed,us,us
2016-08-14T18:57:00.000Z,64.6409,-149.3658,15,0.7,ml,,,,0.57,ak,ak13843785,2016-08-14T19:04:11.847Z,"13km WNW of North Nenana, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-14T18:51:07.800Z,33.408,-116.331,13.35,0.8,ml,25,167,0.1397,0.22,ci,ci37446055,2016-08-15T14:12:48.882Z,"17km NNE of Borrego Springs, CA",earthquake,0.49,1.06,0.119,18,reviewed,ci,ci
2016-08-14T18:49:16.150Z,37.4865,141.5139,41.63,4.7,mb,,138,0.689,1.06,us,us10006dsv,2016-08-15T19:38:36.131Z,"45km E of Namie, Japan",earthquake,4.6,7.3,0.082,45,reviewed,us,us
2016-08-14T18:49:02.000Z,59.8484,-153.0934,100,2.1,ml,,,,0.46,ak,ak13843780,2016-08-14T18:58:05.237Z,"71km W of Anchor Point, Alaska",earthquake,1,0.9,,,automatic,ak,ak
2016-08-14T18:48:10.032Z,38.3422,-118.1306,7.3,0.5,ml,5,251.07,0.093,0.0762,nn,nn00556215,2016-08-14T20:47:06.319Z,"47km ESE of Hawthorne, Nevada",earthquake,,4.8,0.13,2,reviewed,nn,nn
2016-08-14T18:39:29.290Z,47.033,-122.0065,6.76,1.33,ml,16,100,0.09167,0.09,uw,uw61193936,2016-08-15T19:20:29.210Z,"14km S of Buckley, Washington",earthquake,0.23,0.61,0.089,16,reviewed,uw,uw
2016-08-14T18:33:22.000Z,64.6996,-150.649,10,1.1,ml,,,,0.62,ak,ak13843661,2016-08-14T18:42:26.485Z,"33km S of Manley Hot Springs, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-08-14T18:23:28.390Z,37.4851685,-118.7813339,4.85,2.45,ml,35,103,0.1114,0.06,nc,nc72677246,2016-08-15T20:40:57.337Z,"25km SE of Mammoth Lakes, California",earthquake,0.26,1.25,0.146,4,automatic,nc,nc
2016-08-14T18:13:53.190Z,35.9528333,-117.6583333,3.2,0.75,ml,11,58,0.008117,0.08,ci,ci37446039,2016-08-14T18:17:23.440Z,"22km E of Little Lake, CA",earthquake,0.17,0.34,0.114,9,automatic,ci,ci
2016-08-14T18:02:23.960Z,33.2566667,-116.1008333,5.39,0.91,ml,23,50,0.1434,0.26,ci,ci37446031,2016-08-15T14:13:15.647Z,"13km NNE of Ocotillo Wells, CA",earthquake,0.46,1.8,0.1,19,reviewed,ci,ci
2016-08-14T17:54:10.960Z,34.2011667,-117.5881667,6.47,1.08,ml,35,46,0.06936,0.2,ci,ci37446023,2016-08-14T17:57:55.592Z,"9km N of Rancho Cucamonga, CA",earthquake,0.34,0.6,0.248,29,automatic,ci,ci
2016-08-14T17:49:33.537Z,39.3712,-120.144,10.2,-0.3,ml,7,94.72,0.115,0.069,nn,nn00556227,2016-08-14T21:40:32.578Z,"5km NE of Truckee, California",earthquake,,2.5,0.2,2,reviewed,nn,nn
2016-08-14T17:46:01.110Z,35.8883333,-118.3598333,2.95,1.67,ml,29,48,0.1929,0.17,ci,ci37446007,2016-08-15T18:59:37.785Z,"16km NNE of Kernville, CA",earthquake,0.22,1.03,0.267,22,reviewed,ci,ci
2016-08-14T17:44:41.000Z,36.0288333,-117.9725,4.68,1.11,ml,19,58,0.06981,0.11,ci,ci37445999,2016-08-15T14:14:16.140Z,"3km SW of Coso Junction, CA",earthquake,0.21,0.53,0.109,10,reviewed,ci,ci
2016-08-14T17:43:50.040Z,35.8903333,-118.3573333,0.25,1.77,ml,31,53,0.1948,0.17,ci,ci37445991,2016-08-15T18:46:43.474Z,"16km NNE of Kernville, CA",earthquake,0.21,0.62,0.282,35,reviewed,ci,ci
2016-08-14T17:40:36.000Z,59.6167,-153.4225,100,2.3,ml,,,,0.51,ak,ak13843655,2016-08-14T17:53:52.243Z,"85km E of Old Iliamna, Alaska",earthquake,0.7,0.7,,,automatic,ak,ak
2016-08-14T17:25:02.629Z,39.3748,-120.1418,9.7,0.5,ml,15,84.76,0.116,0.1812,nn,nn00556204,2016-08-15T20:35:17.635Z,"6km NE of Truckee, California",earthquake,,2.9,0.56,6,reviewed,nn,nn
2016-08-14T17:22:22.000Z,67.5924,-149.4258,5,1.2,ml,,,,0.72,ak,ak13843542,2016-08-14T17:35:38.130Z,"49km NE of Coldfoot, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-08-14T17:16:41.671Z,40.1256,-120.2131,10.5,0.6,ml,5,226.92,0.063,0.0665,nn,nn00556203,2016-08-14T19:49:16.876Z,"32km SE of Janesville, California",earthquake,,4.4,0.17,2,reviewed,nn,nn
2016-08-14T17:03:28.580Z,33.8981667,-117.8435,2.53,1.63,ml,43,32,0.08166,0.24,ci,ci37445975,2016-08-14T17:07:16.395Z,"3km WNW of Yorba Linda, CA",earthquake,0.27,0.58,0.159,27,automatic,ci,ci
2016-08-14T17:01:12.149Z,37.9973,-118.0825,3.2,1.2,ml,14,123.93,0.179,0.1683,nn,nn00556181,2016-08-14T19:49:13.984Z,"73km NNE of Dixon Lane-Meadow Creek, California",earthquake,,5.5,0.22,9,reviewed,nn,nn
2016-08-14T16:42:04.550Z,40.1339,-120.2176,12.5,0.2,ml,4,236.06,0.062,0.08,nn,nn00556210,2016-08-14T20:02:02.360Z,"31km SE of Janesville, California",earthquake,,8.7,0.06,2,reviewed,nn,nn
2016-08-14T16:35:28.810Z,32.8961667,-115.9475,10.18,1.12,ml,16,68,0.02048,0.22,ci,ci37445959,2016-08-14T16:39:10.531Z,"18km NNE of Ocotillo, CA",earthquake,0.51,0.71,0.166,22,automatic,ci,ci
2016-08-14T16:34:41.734Z,37.4209,-116.9098,7.8,0.3,ml,10,221.81,0.304,0.1771,nn,nn00556225,2016-08-14T21:37:12.518Z,"42km SE of Goldfield, Nevada",earthquake,,9.6,0.32,6,reviewed,nn,nn
2016-08-14T16:33:03.620Z,32.8788333,-115.9565,10.18,1.78,ml,36,33,0.01331,0.25,ci,ci37445951,2016-08-15T14:14:07.444Z,"16km NNE of Ocotillo, CA",earthquake,0.33,0.73,0.113,27,reviewed,ci,ci
2016-08-14T16:31:33.130Z,33.5543333,-116.4273333,9.81,1.18,ml,40,95,0.03088,0.17,ci,ci37445943,2016-08-15T14:15:22.750Z,"16km SW of La Quinta, CA",earthquake,0.25,0.38,0.306,28,reviewed,ci,ci
2016-08-14T16:28:55.630Z,51.5396,179.5501,64.69,5.6,mwb,,27,0.225,0.92,us,us10006ds7,2016-08-15T14:21:52.000Z,"45km S of Semisopochnoi Island, Alaska",earthquake,7.2,3.6,0.037,70,reviewed,us,us
